time,bat,temp,DO,Q 
1461471240,+3.43, +5.650, +8.953,+0.988
1461472140,+3.43, +5.610, +8.924,+0.987
1461473040,+3.43, +5.581, +8.952,+0.988
1461473940,+3.43, +5.541, +8.941,+0.988
1461474840,+3.43, +5.521, +8.929,+0.988
1461475740,+3.43, +5.492, +8.917,+0.988
1461476640,+3.43, +5.482, +8.896,+0.988
1461477540,+3.43, +5.482, +8.871,+0.989
1461478440,+3.43, +5.413, +8.846,+0.987
1461479340,+3.43, +5.403, +8.839,+0.987
1461480240,+3.43, +5.363, +8.839,+0.988
1461481140,+3.43, +5.333, +8.827,+0.987
1461482040,+3.43, +5.324, +8.816,+0.988
1461482940,+3.43, +5.294, +8.801,+0.988
1461483840,+3.43, +5.284, +8.788,+0.988
1461484740,+3.43, +5.234, +8.781,+0.988
1461485640,+3.43, +5.205, +8.770,+0.988
1461486540,+3.43, +5.185, +8.772,+0.988
1461487440,+3.43, +5.155, +8.743,+0.988
1461488340,+3.43, +5.145, +8.749,+0.988
1461489240,+3.43, +5.115, +8.733,+0.988
1461490140,+3.43, +5.105, +8.718,+0.988
1461491040,+3.43, +5.105, +8.697,+0.988
1461491940,+3.43, +5.065, +8.701,+0.988
1461492840,+3.43, +5.045, +8.713,+0.988
1461493740,+3.43, +5.025, +8.705,+0.988
1461494640,+3.43, +5.006, +8.699,+0.988
1461495540,+3.43, +4.986, +8.690,+0.988
1461496440,+3.43, +4.976, +8.656,+0.988
1461497340,+3.43, +4.986, +8.661,+0.988
1461498240,+3.43, +4.936, +8.678,+0.989
1461499140,+3.43, +4.926, +8.669,+0.988
1461500040,+3.43, +4.876, +8.672,+0.988
1461500940,+3.43, +4.876, +8.651,+0.987
1461501840,+3.42, +4.866, +8.647,+0.987
1461502740,+3.43, +4.856, +8.651,+0.988
1461503640,+3.43, +4.846, +8.649,+0.988
1461504540,+3.42, +4.846, +8.652,+0.988
1461505440,+3.43, +4.836, +8.659,+0.988
1461506340,+3.42, +4.826, +8.652,+0.988
1461507240,+3.42, +4.786, +8.671,+0.988
1461508140,+3.42, +4.816, +8.672,+0.989
1461509040,+3.42, +4.816, +8.662,+0.988
1461509940,+3.42, +4.826, +8.675,+0.988
1461510840,+3.42, +4.816, +8.692,+0.988
1461511740,+3.42, +4.816, +8.715,+0.988
1461512640,+3.42, +4.846, +8.695,+0.987
1461513540,+3.42, +4.856, +8.716,+0.988
1461514440,+3.42, +4.856, +8.732,+0.988
1461515340,+3.42, +4.886, +8.749,+0.988
1461516240,+3.42, +4.866, +8.787,+0.988
1461517140,+3.42, +4.906, +8.789,+0.988
1461518040,+3.42, +4.906, +8.822,+0.988
1461518940,+3.42, +4.916, +8.864,+0.988
1461519840,+3.43, +4.936, +8.908,+0.988
1461520740,+3.42, +4.946, +8.893,+0.987
1461521640,+3.42, +4.946, +8.959,+0.988
1461522540,+3.42, +4.996, +8.975,+0.988
1461523440,+3.42, +5.025, +9.035,+0.988
1461524340,+3.42, +5.055, +9.058,+0.987
1461525240,+3.42, +5.095, +9.098,+0.988
1461526140,+3.43, +5.105, +9.161,+0.987
1461527040,+3.42, +5.165, +9.206,+0.988
1461527940,+3.42, +5.185, +9.192,+0.987
1461528840,+3.43, +5.205, +9.239,+0.988
1461529740,+3.42, +5.244, +9.303,+0.987
1461530640,+3.43, +5.254, +9.366,+0.987
1461531540,+3.43, +5.324, +9.397,+0.987
1461532440,+3.43, +5.333, +9.401,+0.988
1461533340,+3.42, +5.363, +9.417,+0.988
1461534240,+3.43, +5.373, +9.447,+0.988
1461535140,+3.43, +5.363, +9.476,+0.987
1461536040,+3.43, +5.403, +9.493,+0.987
1461536940,+3.43, +5.363, +9.531,+0.987
1461537840,+3.43, +5.383, +9.563,+0.988
1461538740,+3.43, +5.393, +9.571,+0.987
1461539640,+3.43, +5.393, +9.583,+0.987
1461540540,+3.43, +5.393, +9.626,+0.988
1461541440,+3.43, +5.383, +9.631,+0.988
1461542340,+3.43, +5.353, +9.639,+0.987
1461543240,+3.43, +5.363, +9.665,+0.987
1461544140,+3.43, +5.363, +9.659,+0.987
1461545040,+3.43, +5.363, +9.683,+0.988
1461545940,+3.43, +5.383, +9.677,+0.988
1461546840,+3.43, +5.304, +9.705,+0.987
1461547740,+3.43, +5.304, +9.701,+0.987
1461548640,+3.43, +5.304, +9.687,+0.987
1461549540,+3.43, +5.264, +9.693,+0.987
1461550440,+3.43, +5.234, +9.684,+0.987
1461551340,+3.43, +5.195, +9.683,+0.987
1461552240,+3.42, +5.205, +9.662,+0.987
1461553140,+3.43, +5.175, +9.655,+0.987
1461554040,+3.43, +5.135, +9.635,+0.987
1461554940,+3.42, +5.105, +9.629,+0.987
1461555840,+3.43, +5.075, +9.616,+0.987
1461556740,+3.42, +5.085, +9.597,+0.988
1461557640,+3.43, +5.035, +9.572,+0.987
1461558540,+3.43, +5.016, +9.550,+0.987
1461559440,+3.42, +4.986, +9.546,+0.988
1461560340,+3.42, +4.986, +9.506,+0.988
1461561240,+3.43, +4.956, +9.486,+0.987
1461562140,+3.43, +4.936, +9.466,+0.988
1461563040,+3.42, +4.896, +9.455,+0.988
1461563940,+3.42, +4.886, +9.440,+0.988
1461564840,+3.42, +4.856, +9.408,+0.987
1461565740,+3.42, +4.846, +9.373,+0.987
1461566640,+3.42, +4.816, +9.373,+0.987
1461567540,+3.42, +4.776, +9.358,+0.987
1461568440,+3.42, +4.766, +9.345,+0.988
1461569340,+3.42, +4.726, +9.330,+0.987
1461570240,+3.42, +4.716, +9.312,+0.987
1461571140,+3.42, +4.716, +9.282,+0.988
1461572040,+3.42, +4.726, +9.266,+0.988
1461572940,+3.42, +4.636, +9.254,+0.987
1461573840,+3.42, +4.646, +9.232,+0.987
1461574740,+3.42, +4.626, +9.229,+0.988
1461575640,+3.42, +4.585, +9.204,+0.987
1461576540,+3.42, +4.565, +9.205,+0.988
1461577440,+3.42, +4.555, +9.194,+0.988
1461578340,+3.42, +4.565, +9.155,+0.987
1461579240,+3.42, +4.525, +9.168,+0.988
1461580140,+3.42, +4.515, +9.157,+0.988
1461581040,+3.42, +4.485, +9.143,+0.988
1461581940,+3.42, +4.445, +9.139,+0.988
1461582840,+3.42, +4.414, +9.137,+0.988
1461583740,+3.42, +4.394, +9.142,+0.988
1461584640,+3.42, +4.374, +9.158,+0.988
1461585540,+3.42, +4.354, +9.179,+0.987
1461586440,+3.42, +4.334, +9.196,+0.988
1461587340,+3.42, +4.293, +9.207,+0.988
1461588240,+3.42, +4.253, +9.240,+0.988
1461589140,+3.42, +4.253, +9.245,+0.988
1461590040,+3.42, +4.233, +9.261,+0.988
1461590940,+3.42, +4.212, +9.279,+0.988
1461591840,+3.42, +4.172, +9.305,+0.988
1461592740,+3.42, +4.141, +9.330,+0.988
1461593640,+3.42, +4.121, +9.343,+0.988
1461594540,+3.42, +4.101, +9.324,+0.987
1461595440,+3.42, +4.111, +9.338,+0.988
1461596340,+3.42, +4.091, +9.334,+0.988
1461597240,+3.42, +4.091, +9.336,+0.987
1461598140,+3.42, +4.060, +9.365,+0.988
1461599040,+3.42, +4.050, +9.381,+0.988
1461599940,+3.42, +4.060, +9.393,+0.987
1461600840,+3.42, +4.050, +9.414,+0.987
1461601740,+3.42, +4.091, +9.404,+0.987
1461602640,+3.42, +4.091, +9.439,+0.987
1461603540,+3.42, +4.091, +9.470,+0.988
1461604440,+3.42, +4.141, +9.463,+0.987
1461605340,+3.42, +4.131, +9.503,+0.988
1461606240,+3.42, +4.152, +9.511,+0.987
1461607140,+3.42, +4.182, +9.539,+0.988
1461608040,+3.42, +4.182, +9.562,+0.988
1461608940,+3.42, +4.212, +9.596,+0.988
1461609840,+3.42, +4.243, +9.604,+0.988
1461610740,+3.42, +4.273, +9.606,+0.987
1461611640,+3.42, +4.283, +9.635,+0.987
1461612540,+3.42, +4.293, +9.679,+0.987
1461613440,+3.42, +4.344, +9.691,+0.987
1461614340,+3.42, +4.374, +9.742,+0.988
1461615240,+3.42, +4.414, +9.744,+0.987
1461616140,+3.42, +4.394, +9.761,+0.987
1461617040,+3.42, +4.434, +9.769,+0.988
1461617940,+3.42, +4.445, +9.782,+0.987
1461618840,+3.42, +4.445, +9.818,+0.987
1461619740,+3.42, +4.455, +9.833,+0.987
1461620640,+3.42, +4.455, +9.865,+0.988
1461621540,+3.42, +4.465, +9.885,+0.988
1461622440,+3.42, +4.455, +9.904,+0.988
1461623340,+3.42, +4.495, +9.895,+0.987
1461624240,+3.42, +4.434, +9.947,+0.987
1461625140,+3.42, +4.445, +9.950,+0.987
1461626040,+3.42, +4.465, +9.956,+0.987
1461626940,+3.42, +4.424, +9.995,+0.988
1461627840,+3.42, +4.404,+10.000,+0.987
1461628740,+3.42, +4.424, +9.993,+0.987
1461629640,+3.42, +4.394,+10.013,+0.987
1461630540,+3.42, +4.364,+10.025,+0.987
1461631440,+3.42, +4.313,+10.041,+0.987
1461632340,+3.42, +4.313,+10.039,+0.987
1461633240,+3.42, +4.293,+10.044,+0.987
1461634140,+3.42, +4.253,+10.043,+0.987
1461635040,+3.42, +4.253,+10.021,+0.987
1461635940,+3.42, +4.192,+10.015,+0.986
1461636840,+3.42, +4.202, +9.993,+0.987
1461637740,+3.42, +4.141,+10.004,+0.987
1461638640,+3.42, +4.121, +9.975,+0.986
1461639540,+3.42, +4.081, +9.957,+0.987
1461640440,+3.42, +4.030, +9.959,+0.987
1461641340,+3.42, +4.010, +9.916,+0.987
1461642240,+3.42, +4.010, +9.869,+0.987
1461643140,+3.42, +3.989, +9.835,+0.987
1461644040,+3.42, +3.938, +9.833,+0.987
1461644940,+3.42, +3.908, +9.813,+0.988
1461645840,+3.42, +3.867, +9.784,+0.988
1461646740,+3.42, +3.857, +9.721,+0.986
1461647640,+3.42, +3.826, +9.725,+0.988
1461648540,+3.42, +3.826, +9.683,+0.987
1461649440,+3.42, +3.826, +9.648,+0.988
1461650340,+3.42, +3.776, +9.641,+0.988
1461651240,+3.42, +3.776, +9.577,+0.987
1461652140,+3.42, +3.724, +9.585,+0.987
1461653040,+3.42, +3.724, +9.554,+0.988
1461653940,+3.42, +3.724, +9.499,+0.987
1461654840,+3.42, +3.673, +9.481,+0.988
1461655740,+3.42, +3.673, +9.474,+0.987
1461656640,+3.42, +3.602, +9.473,+0.988
1461657540,+3.42, +3.551, +9.466,+0.988
1461658440,+3.42, +3.592, +9.428,+0.987
1461659340,+3.42, +3.581, +9.403,+0.988
1461660240,+3.42, +3.561, +9.384,+0.988
1461661140,+3.42, +3.520, +9.366,+0.987
1461662040,+3.42, +3.520, +9.329,+0.987
1461662940,+3.42, +3.499, +9.316,+0.987
1461663840,+3.42, +3.499, +9.303,+0.988
1461664740,+3.42, +3.458, +9.291,+0.987
1461665640,+3.42, +3.427, +9.259,+0.987
1461666540,+3.42, +3.386, +9.273,+0.988
1461667440,+3.42, +3.407, +9.218,+0.987
1461668340,+3.42, +3.356, +9.216,+0.988
1461669240,+3.42, +3.366, +9.201,+0.988
1461670140,+3.41, +3.345, +9.187,+0.988
1461671040,+3.42, +3.283, +9.194,+0.988
1461671940,+3.41, +3.283, +9.177,+0.988
1461672840,+3.42, +3.273, +9.154,+0.988
1461673740,+3.41, +3.263, +9.143,+0.988
1461674640,+3.41, +3.253, +9.139,+0.988
1461675540,+3.41, +3.211, +9.149,+0.988
1461676440,+3.41, +3.232, +9.129,+0.988
1461677340,+3.42, +3.242, +9.132,+0.988
1461678240,+3.41, +3.263, +9.134,+0.988
1461679140,+3.41, +3.222, +9.148,+0.988
1461680040,+3.41, +3.294, +9.158,+0.988
1461680940,+3.41, +3.345, +9.153,+0.988
1461681840,+3.41, +3.397, +9.161,+0.988
1461682740,+3.42, +3.479, +9.190,+0.989
1461683640,+3.42, +3.540, +9.199,+0.988
1461684540,+3.42, +3.612, +9.230,+0.988
1461685440,+3.41, +3.735, +9.265,+0.988
1461686340,+3.41, +3.847, +9.297,+0.988
1461687240,+3.42, +3.959, +9.337,+0.987
1461688140,+3.42, +4.091, +9.373,+0.987
1461689040,+3.42, +4.253, +9.421,+0.988
1461689940,+3.42, +4.424, +9.458,+0.988
1461690840,+3.42, +4.595, +9.506,+0.987
1461691740,+3.42, +4.756, +9.550,+0.987
1461692640,+3.42, +4.936, +9.613,+0.988
1461693540,+3.42, +5.135, +9.639,+0.987
1461694440,+3.42, +5.294, +9.719,+0.988
1461695340,+3.42, +5.551, +9.712,+0.987
1461696240,+3.42, +5.718, +9.750,+0.987
1461697140,+3.42, +5.915, +9.796,+0.987
1461698040,+3.42, +6.110, +9.812,+0.987
1461698940,+3.42, +6.305, +9.854,+0.987
1461699840,+3.42, +6.509, +9.894,+0.987
1461700740,+3.42, +6.713, +9.907,+0.987
1461701640,+3.43, +6.906, +9.940,+0.987
1461702540,+3.43, +7.059, +9.951,+0.986
1461703440,+3.43, +7.280, +9.977,+0.987
1461704340,+3.43, +7.433,+10.000,+0.986
1461705240,+3.43, +7.604,+10.001,+0.987
1461706140,+3.43, +7.737,+10.024,+0.987
1461707040,+3.43, +7.832,+10.038,+0.986
1461707940,+3.43, +7.955,+10.048,+0.987
1461708840,+3.43, +8.087,+10.012,+0.986
1461709740,+3.43, +8.144,+10.021,+0.986
1461710640,+3.43, +8.210,+10.032,+0.987
1461711540,+3.43, +8.332,+10.010,+0.987
1461712440,+3.43, +8.342,+10.006,+0.986
1461713340,+3.44, +8.379, +9.994,+0.986
1461714240,+3.44, +8.417, +9.961,+0.986
1461715140,+3.44, +8.407, +9.952,+0.986
1461716040,+3.44, +8.398, +9.910,+0.987
1461716940,+3.44, +8.342, +9.883,+0.986
1461717840,+3.44, +8.304, +9.868,+0.986
1461718740,+3.44, +8.276, +9.839,+0.986
1461719640,+3.44, +8.219, +9.804,+0.987
1461720540,+3.44, +8.144, +9.758,+0.986
1461721440,+3.44, +8.087, +9.738,+0.987
1461722340,+3.44, +8.021, +9.684,+0.986
1461723240,+3.44, +7.927, +9.675,+0.987
1461724140,+3.44, +7.861, +9.619,+0.987
1461725040,+3.44, +7.728, +9.618,+0.988
1461725940,+3.44, +7.709, +9.520,+0.986
1461726840,+3.44, +7.604, +9.490,+0.987
1461727740,+3.44, +7.519, +9.430,+0.987
1461728640,+3.44, +7.433, +9.380,+0.987
1461729540,+3.44, +7.366, +9.304,+0.987
1461730440,+3.44, +7.289, +9.245,+0.987
1461731340,+3.44, +7.184, +9.208,+0.987
1461732240,+3.44, +7.136, +9.138,+0.987
1461733140,+3.44, +7.069, +9.078,+0.987
1461734040,+3.44, +6.973, +9.054,+0.988
1461734940,+3.44, +6.925, +9.000,+0.988
1461735840,+3.44, +6.886, +8.933,+0.987
1461736740,+3.44, +6.790, +8.903,+0.988
1461737640,+3.44, +6.713, +8.856,+0.987
1461738540,+3.44, +6.693, +8.806,+0.988
1461739440,+3.44, +6.616, +8.763,+0.987
1461740340,+3.44, +6.568, +8.730,+0.987
1461741240,+3.44, +6.509, +8.690,+0.987
1461742140,+3.44, +6.471, +8.656,+0.988
1461743040,+3.44, +6.393, +8.622,+0.988
1461743940,+3.44, +6.354, +8.577,+0.988
1461744840,+3.44, +6.305, +8.531,+0.987
1461745740,+3.44, +6.247, +8.515,+0.988
1461746640,+3.44, +6.198, +8.477,+0.988
1461747540,+3.44, +6.159, +8.435,+0.988
1461748440,+3.44, +6.120, +8.395,+0.987
1461749340,+3.44, +6.042, +8.380,+0.988
1461750240,+3.44, +5.993, +8.346,+0.988
1461751140,+3.44, +5.974, +8.310,+0.988
1461752040,+3.44, +5.895, +8.285,+0.988
1461752940,+3.44, +5.836, +8.252,+0.988
1461753840,+3.44, +5.777, +8.235,+0.988
1461754740,+3.44, +5.777, +8.192,+0.988
1461755640,+3.43, +5.689, +8.188,+0.988
1461756540,+3.43, +5.640, +8.151,+0.988
1461757440,+3.43, +5.581, +8.154,+0.988
1461758340,+3.43, +5.551, +8.129,+0.988
1461759240,+3.43, +5.492, +8.097,+0.988
1461760140,+3.43, +5.472, +8.064,+0.987
1461761040,+3.43, +5.452, +8.068,+0.988
1461761940,+3.43, +5.403, +8.064,+0.988
1461762840,+3.43, +5.393, +8.055,+0.988
1461763740,+3.43, +5.383, +8.048,+0.988
1461764640,+3.43, +5.393, +8.049,+0.988
1461765540,+3.43, +5.383, +8.054,+0.988
1461766440,+3.43, +5.452, +8.056,+0.988
1461767340,+3.43, +5.423, +8.093,+0.988
1461768240,+3.43, +5.502, +8.112,+0.988
1461769140,+3.43, +5.511, +8.139,+0.988
1461770040,+3.43, +5.620, +8.164,+0.989
1461770940,+3.43, +5.679, +8.196,+0.988
1461771840,+3.43, +5.758, +8.251,+0.988
1461772740,+3.43, +5.846, +8.287,+0.988
1461773640,+3.43, +5.934, +8.338,+0.988
1461774540,+3.43, +6.071, +8.388,+0.988
1461775440,+3.43, +6.227, +8.437,+0.988
1461776340,+3.43, +6.344, +8.497,+0.988
1461777240,+3.43, +6.509, +8.531,+0.987
1461778140,+3.43, +6.664, +8.572,+0.987
1461779040,+3.43, +6.790, +8.651,+0.988
1461779940,+3.43, +6.983, +8.689,+0.987
1461780840,+3.43, +7.175, +8.743,+0.988
1461781740,+3.43, +7.318, +8.799,+0.988
1461782640,+3.43, +7.509, +8.854,+0.988
1461783540,+3.44, +7.699, +8.898,+0.987
1461784440,+3.44, +7.889, +8.933,+0.987
1461785340,+3.44, +8.069, +8.976,+0.988
1461786240,+3.44, +8.248, +8.995,+0.987
1461787140,+3.44, +8.407, +9.031,+0.987
1461788040,+3.44, +8.548, +9.065,+0.987
1461788940,+3.44, +8.707, +9.098,+0.987
1461789840,+3.44, +8.800, +9.103,+0.986
1461790740,+3.44, +8.922, +9.154,+0.987
1461791640,+3.44, +9.033, +9.179,+0.986
1461792540,+3.44, +9.154, +9.206,+0.987
1461793440,+3.44, +9.191, +9.218,+0.986
1461794340,+3.45, +9.274, +9.232,+0.987
1461795240,+3.44, +9.311, +9.250,+0.987
1461796140,+3.44, +9.348, +9.250,+0.987
1461797040,+3.44, +9.348, +9.254,+0.987
1461797940,+3.45, +9.358, +9.250,+0.986
1461798840,+3.45, +9.321, +9.245,+0.985
1461799740,+3.44, +9.330, +9.254,+0.986
1461800640,+3.45, +9.284, +9.262,+0.987
1461801540,+3.45, +9.265, +9.248,+0.986
1461802440,+3.45, +9.191, +9.254,+0.987
1461803340,+3.45, +9.126, +9.232,+0.986
1461804240,+3.45, +9.108, +9.196,+0.986
1461805140,+3.45, +8.996, +9.178,+0.986
1461806040,+3.45, +8.950, +9.144,+0.986
1461806940,+3.45, +8.856, +9.124,+0.987
1461807840,+3.45, +8.763, +9.110,+0.987
1461808740,+3.45, +8.726, +9.039,+0.987
1461809640,+3.45, +8.651, +9.007,+0.987
1461810540,+3.45, +8.548, +8.975,+0.986
1461811440,+3.45, +8.501, +8.929,+0.986
1461812340,+3.45, +8.389, +8.906,+0.987
1461813240,+3.45, +8.332, +8.845,+0.987
1461814140,+3.45, +8.276, +8.780,+0.987
1461815040,+3.45, +8.163, +8.759,+0.987
1461815940,+3.45, +8.087, +8.694,+0.987
1461816840,+3.45, +8.021, +8.643,+0.987
1461817740,+3.45, +7.936, +8.583,+0.987
1461818640,+3.45, +7.889, +8.528,+0.987
1461819540,+3.45, +7.785, +8.488,+0.987
1461820440,+3.45, +7.728, +8.445,+0.987
1461821340,+3.45, +7.614, +8.406,+0.987
1461822240,+3.44, +7.585, +8.359,+0.987
1461823140,+3.44, +7.509, +8.307,+0.987
1461824040,+3.44, +7.442, +8.274,+0.987
1461824940,+3.44, +7.414, +8.223,+0.987
1461825840,+3.44, +7.318, +8.198,+0.988
1461826740,+3.44, +7.242, +8.160,+0.988
1461827640,+3.44, +7.184, +8.112,+0.987
1461828540,+3.44, +7.155, +8.071,+0.987
1461829440,+3.44, +7.098, +8.029,+0.987
1461830340,+3.44, +7.031, +8.012,+0.987
1461831240,+3.44, +6.983, +7.991,+0.988
1461832140,+3.44, +6.925, +7.958,+0.988
1461833040,+3.44, +6.877, +7.918,+0.988
1461833940,+3.44, +6.838, +7.908,+0.988
1461834840,+3.44, +6.800, +7.865,+0.988
1461835740,+3.44, +6.771, +7.848,+0.988
1461836640,+3.44, +6.742, +7.816,+0.988
1461837540,+3.44, +6.684, +7.789,+0.988
1461838440,+3.44, +6.664, +7.755,+0.989
1461839340,+3.44, +6.597, +7.741,+0.988
1461840240,+3.44, +6.558, +7.711,+0.988
1461841140,+3.44, +6.500, +7.692,+0.988
1461842040,+3.44, +6.471, +7.680,+0.989
1461842940,+3.44, +6.422, +7.655,+0.988
1461843840,+3.44, +6.403, +7.642,+0.988
1461844740,+3.44, +6.344, +7.607,+0.988
1461845640,+3.44, +6.276, +7.617,+0.988
1461846540,+3.44, +6.266, +7.594,+0.988
1461847440,+3.44, +6.218, +7.588,+0.989
1461848340,+3.44, +6.198, +7.578,+0.988
1461849240,+3.44, +6.159, +7.578,+0.988
1461850140,+3.44, +6.130, +7.566,+0.988
1461851040,+3.43, +6.149, +7.557,+0.989
1461851940,+3.44, +6.120, +7.574,+0.988
1461852840,+3.44, +6.042, +7.618,+0.988
1461853740,+3.43, +6.130, +7.602,+0.988
1461854640,+3.43, +6.140, +7.635,+0.989
1461855540,+3.44, +6.159, +7.652,+0.988
1461856440,+3.44, +6.188, +7.696,+0.989
1461857340,+3.44, +6.227, +7.728,+0.988
1461858240,+3.44, +6.286, +7.766,+0.988
1461859140,+3.43, +6.335, +7.819,+0.988
1461860040,+3.44, +6.383, +7.872,+0.988
1461860940,+3.43, +6.529, +7.905,+0.988
1461861840,+3.43, +6.587, +7.956,+0.988
1461862740,+3.44, +6.703, +8.009,+0.988
1461863640,+3.44, +6.790, +8.083,+0.988
1461864540,+3.44, +6.915, +8.129,+0.987
1461865440,+3.44, +7.031, +8.202,+0.988
1461866340,+3.44, +7.155, +8.277,+0.988
1461867240,+3.44, +7.318, +8.336,+0.988
1461868140,+3.44, +7.442, +8.408,+0.988
1461869040,+3.44, +7.576, +8.459,+0.988
1461869940,+3.44, +7.699, +8.535,+0.987
1461870840,+3.44, +7.861, +8.590,+0.987
1461871740,+3.44, +7.993, +8.655,+0.987
1461872640,+3.44, +8.135, +8.715,+0.987
1461873540,+3.44, +8.276, +8.787,+0.987
1461874440,+3.44, +8.407, +8.850,+0.987
1461875340,+3.44, +8.595, +8.878,+0.987
1461876240,+3.44, +8.688, +8.949,+0.988
1461877140,+3.44, +8.819, +8.979,+0.987
1461878040,+3.44, +8.959, +9.026,+0.987
1461878940,+3.45, +9.089, +9.077,+0.987
1461879840,+3.44, +9.173, +9.107,+0.986
1461880740,+3.44, +9.293, +9.145,+0.987
1461881640,+3.44, +9.339, +9.184,+0.987
1461882540,+3.44, +9.432, +9.212,+0.986
1461883440,+3.45, +9.505, +9.224,+0.986
1461884340,+3.45, +9.552, +9.247,+0.986
1461885240,+3.45, +9.561, +9.260,+0.986
1461886140,+3.45, +9.579, +9.287,+0.987
1461887040,+3.45, +9.616, +9.287,+0.987
1461887940,+3.45, +9.616, +9.304,+0.987
1461888840,+3.45, +9.579, +9.298,+0.986
1461889740,+3.45, +9.570, +9.299,+0.986
1461890640,+3.45, +9.533, +9.276,+0.986
1461891540,+3.45, +9.533, +9.252,+0.986
1461892440,+3.45, +9.469, +9.235,+0.987
1461893340,+3.45, +9.413, +9.214,+0.987
1461894240,+3.45, +9.311, +9.191,+0.986
1461895140,+3.45, +9.265, +9.151,+0.986
1461896040,+3.45, +9.191, +9.105,+0.986
1461896940,+3.45, +9.089, +9.080,+0.987
1461897840,+3.45, +9.015, +9.004,+0.986
1461898740,+3.45, +8.940, +8.961,+0.986
1461899640,+3.45, +8.884, +8.906,+0.987
1461900540,+3.45, +8.754, +8.857,+0.987
1461901440,+3.45, +8.679, +8.792,+0.986
1461902340,+3.45, +8.614, +8.716,+0.986
1461903240,+3.45, +8.520, +8.692,+0.987
1461904140,+3.45, +8.426, +8.623,+0.987
1461905040,+3.45, +8.370, +8.548,+0.987
1461905940,+3.45, +8.323, +8.475,+0.987
1461906840,+3.45, +8.219, +8.459,+0.988
1461907740,+3.45, +8.172, +8.391,+0.988
1461908640,+3.45, +8.106, +8.338,+0.988
1461909540,+3.45, +8.012, +8.283,+0.987
1461910440,+3.45, +7.965, +8.226,+0.987
1461911340,+3.45, +7.879, +8.195,+0.987
1461912240,+3.45, +7.823, +8.162,+0.988
1461913140,+3.45, +7.756, +8.111,+0.987
1461914040,+3.44, +7.690, +8.080,+0.987
1461914940,+3.44, +7.642, +8.041,+0.988
1461915840,+3.45, +7.566, +7.999,+0.987
1461916740,+3.44, +7.566, +7.937,+0.987
1461917640,+3.44, +7.461, +7.919,+0.987
1461918540,+3.44, +7.414, +7.885,+0.987
1461919440,+3.44, +7.375, +7.852,+0.988
1461920340,+3.44, +7.299, +7.833,+0.988
1461921240,+3.44, +7.261, +7.801,+0.988
1461922140,+3.44, +7.184, +7.775,+0.988
1461923040,+3.44, +7.165, +7.729,+0.988
1461923940,+3.44, +7.136, +7.711,+0.989
1461924840,+3.44, +7.059, +7.665,+0.988
1461925740,+3.44, +6.983, +7.647,+0.987
1461926640,+3.44, +6.963, +7.631,+0.988
1461927540,+3.44, +6.915, +7.602,+0.988
1461928440,+3.44, +6.848, +7.602,+0.989
1461929340,+3.44, +6.828, +7.564,+0.988
1461930240,+3.44, +6.771, +7.540,+0.988
1461931140,+3.44, +6.722, +7.518,+0.988
1461932040,+3.44, +6.703, +7.496,+0.988
1461932940,+3.44, +6.616, +7.510,+0.988
1461933840,+3.44, +6.626, +7.491,+0.988
1461934740,+3.44, +6.597, +7.487,+0.988
1461935640,+3.44, +6.597, +7.469,+0.989
1461936540,+3.44, +6.616, +7.468,+0.989
1461937440,+3.44, +6.587, +7.468,+0.988
1461938340,+3.44, +6.616, +7.483,+0.989
1461939240,+3.44, +6.635, +7.501,+0.989
1461940140,+3.44, +6.732, +7.483,+0.988
1461941040,+3.44, +6.780, +7.548,+0.988
1461941940,+3.44, +6.828, +7.585,+0.988
1461942840,+3.44, +6.915, +7.619,+0.988
1461943740,+3.44, +6.992, +7.656,+0.988
1461944640,+3.44, +7.107, +7.710,+0.988
1461945540,+3.44, +7.213, +7.760,+0.988
1461946440,+3.44, +7.356, +7.815,+0.988
1461947340,+3.44, +7.499, +7.861,+0.988
1461948240,+3.44, +7.623, +7.931,+0.988
1461949140,+3.44, +7.804, +7.978,+0.988
1461950040,+3.44, +7.965, +8.027,+0.987
1461950940,+3.44, +8.144, +8.094,+0.988
1461951840,+3.44, +8.314, +8.138,+0.987
1461952740,+3.44, +8.511, +8.209,+0.987
1461953640,+3.44, +8.688, +8.270,+0.987
1461954540,+3.45, +8.894, +8.331,+0.987
1461955440,+3.44, +9.070, +8.402,+0.987
1461956340,+3.44, +9.237, +8.469,+0.987
1461957240,+3.44, +9.432, +8.524,+0.987
1461958140,+3.45, +9.625, +8.569,+0.986
1461959040,+3.45, +9.791, +8.634,+0.986
1461959940,+3.45,+10.020, +8.674,+0.987
1461960840,+3.45,+10.212, +8.715,+0.987
1461961740,+3.45,+10.358, +8.774,+0.987
1461962640,+3.45,+10.531, +8.819,+0.986
1461963540,+3.45,+10.685, +8.850,+0.986
1461964440,+3.45,+10.821, +8.870,+0.986
1461965340,+3.45,+10.984, +8.931,+0.987
1461966240,+3.45,+11.101, +8.953,+0.986
1461967140,+3.45,+11.209, +8.983,+0.986
1461968040,+3.45,+11.290, +9.026,+0.986
1461968940,+3.45,+11.371, +9.047,+0.986
1461969840,+3.45,+11.443, +9.045,+0.985
1461970740,+3.45,+11.496, +9.058,+0.986
1461971640,+3.46,+11.550, +9.061,+0.986
1461972540,+3.46,+11.532, +9.072,+0.986
1461973440,+3.46,+11.559, +9.057,+0.986
